RUTA,PASSENGERS_mean,PASSENGERS_std,PASSENGERS_count,Accessories_mean,Accessories_std,Accessories_min,Accessories_max,Alcohol_mean,Alcohol_std,Alcohol_min,Alcohol_max,Cold Drink_mean,Cold Drink_std,Cold Drink_min,Cold Drink_max,Confectionery_mean,Confectionery_std,Confectionery_min,Confectionery_max,Fresh Food_mean,Fresh Food_std,Fresh Food_min,Fresh Food_max,Gents Fragrance_mean,Gents Fragrance_std,Gents Fragrance_min,Gents Fragrance_max,Hot Drink_mean,Hot Drink_std,Hot Drink_min,Hot Drink_max,Hot Food_mean,Hot Food_std,Hot Food_min,Hot Food_max,Ladies Fragrance_mean,Ladies Fragrance_std,Ladies Fragrance_min,Ladies Fragrance_max,Logo_mean,Logo_std,Logo_min,Logo_max,Savoury Snacks_mean,Savoury Snacks_std,Savoury Snacks_min,Savoury Snacks_max,Skincare & Make-up_mean,Skincare & Make-up_std,Skincare & Make-up_min,Skincare & Make-up_max,Sweet Snacks_mean,Sweet Snacks_std,Sweet Snacks_min,Sweet Snacks_max,Tobacco_mean,Tobacco_std,Tobacco_min,Tobacco_max,Tobacco._mean,Tobacco._std,Tobacco._min,Tobacco._max
SAP-MAD,291.38235294117646,20.440623108990078,34,0.14705882352941177,0.3594906279535709,0.0,1.0,1.7941176470588236,1.996654956681995,0.0,7.0,5.764705882352941,3.247925431385877,0.0,13.0,0.2647058823529412,0.5672273623252055,0.0,2.0,2.2058823529411766,1.513162687576284,0.0,5.0,0.3235294117647059,0.6840427168698413,0.0,2.0,1.5,2.163750951893073,0.0,10.0,0.6764705882352942,1.0066622988655227,0.0,4.0,0.29411764705882354,0.5788919281935354,0.0,2.0,9.529411764705882,10.982728297450274,0.0,46.0,10.764705882352942,10.392476368141937,0.0,49.0,0.47058823529411764,0.8251829592405759,0.0,3.0,9.235294117647058,12.02789390246918,0.0,55.0,0.8529411764705882,1.076817784905823,0.0,5.0,0.08823529411764706,0.28790224128123654,0.0,1.0
SDQ-MAD,322.2809917355372,34.46549558144975,121,0.21487603305785125,0.5508570832537228,0.0,3.0,0.5785123966942148,0.9552666827968554,0.0,4.0,2.4214876033057853,2.250007652267367,0.0,13.0,0.049586776859504134,0.2533521814070119,0.0,2.0,0.04132231404958678,0.23793186051458912,0.0,2.0,0.6115702479338843,1.4683999275086594,0.0,8.0,0.1322314049586777,0.3860515673743293,0.0,2.0,0.08264462809917356,0.3783027196021755,0.0,3.0,0.5950413223140496,1.3138906118642084,0.0,9.0,3.8264462809917354,2.336941326999936,0.0,17.0,0.7603305785123967,2.0454208751437513,0.0,20.0,0.30578512396694213,0.6688668926701281,0.0,3.0,1.371900826446281,1.9922024303308088,0.0,9.0,0.4214876033057851,0.6551344151610222,0.0,2.0,0.03305785123966942,0.17953106961937726,0.0,1.0
SID-LIS,175.05194805194805,25.074735926848867,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SID-VXE,76.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
SJO-MAD,328.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
SJU-MAD,182.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,6.0,,6.0,6.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
SJU-PUJ,3.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
SSA-MAD,284.4,18.46784298421979,50,0.08,0.27404751561786966,0.0,1.0,0.24,1.0214035960982557,0.0,7.0,1.18,1.2566557497856712,0.0,5.0,0.1,0.3642156795423418,0.0,2.0,0.22,0.5066899385990914,0.0,2.0,0.32,0.7677159338596802,0.0,3.0,0.06,0.3136356914300021,0.0,2.0,0.1,0.3642156795423418,0.0,2.0,0.3,0.6144518047887592,0.0,3.0,4.0,2.2038926600773596,0.0,9.0,0.24,0.715997947779524,0.0,4.0,0.44,1.1807987611298183,0.0,7.0,0.54,0.9304376850247875,0.0,4.0,0.54,0.7342912729083656,0.0,3.0,0.12,0.38544964466377263,0.0,2.0
STI-MAD,248.10526315789474,37.484655730107455,19,0.10526315789473684,0.3153017676423058,0.0,1.0,0.47368421052631576,0.8411910241920598,0.0,3.0,1.5789473684210527,1.952656010944074,0.0,8.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3153017676423058,0.0,1.0,0.10526315789473684,0.3153017676423058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3153017676423058,0.0,1.0,3.0526315789473686,1.8096557134354565,0.0,6.0,0.3157894736842105,0.5823927253578186,0.0,2.0,0.631578947368421,0.7608859102526822,0.0,2.0,0.10526315789473684,0.3153017676423057,0.0,1.0,0.3157894736842105,0.5823927253578186,0.0,2.0,0.05263157894736842,0.22941573387056174,0.0,1.0
SVQ-AGP,103.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
SVQ-BCN,193.0,144.2497833620557,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVQ-PMI,132.0,,1,0.0,,0.0,0.0,1.0,,1.0,1.0,2.0,,2.0,2.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,,2.0,2.0,0.0,,0.0,0.0,0.0,,0.0,0.0,11.0,,11.0,11.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
SVQ-SVQ,-3.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
TER-LIS,125.76023391812865,42.20978208276337,171,0.0,0.0,0.0,0.0,1.912280701754386,2.388310023385124,0.0,14.0,3.327485380116959,3.0133631970172363,0.0,12.0,0.0,0.0,0.0,0.0,1.5497076023391814,1.8507986914717736,0.0,7.0,0.0,0.0,0.0,0.0,2.1403508771929824,1.907618748053629,0.0,14.0,0.7485380116959064,1.0632556399566158,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.461988304093567,3.52345328934773,0.0,14.0,0.0,0.0,0.0,0.0,1.6491228070175439,1.7302624221590213,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TER-PDL,162.0,5.656854249492381,2,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,1.0,2.0,2.8284271247461903,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.363961030678928,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,1.0,0.0,0.0,0.0,0.0,1.5,2.1213203435596424,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFN-BIO,140.90384615384616,27.65350001986035,52,0.0,0.0,0.0,0.0,2.326923076923077,2.19376258252269,0.0,10.0,4.403846153846154,3.132746808170517,0.0,15.0,0.0,0.0,0.0,0.0,1.9230769230769231,1.978771195703841,0.0,8.0,0.0,0.0,0.0,0.0,2.6153846153846154,2.0112804053085886,0.0,8.0,1.0576923076923077,1.6259351642581081,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,2.8523230192835527,0.0,13.0,0.0,0.0,0.0,0.0,1.9230769230769231,1.758410086749534,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFN-MAD,144.99767441860465,46.82420124342638,430,0.0,0.0,0.0,0.0,1.3837209302325582,1.7459150101416236,0.0,8.0,4.17906976744186,2.782400410868863,0.0,15.0,0.0,0.0,0.0,0.0,1.6325581395348838,2.3184394046072643,0.0,16.0,0.0,0.0,0.0,0.0,2.9232558139534883,2.2730135885136105,0.0,19.0,0.6046511627906976,1.0250825172020237,0.0,7.0,0.0,0.0,0.0,0.0,0.413953488372093,2.671753428888604,0.0,49.0,2.9,2.8541467807654617,0.0,17.0,0.0,0.0,0.0,0.0,1.8604651162790697,1.8993483773881639,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFS-FNC,94.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
TFS-LIS,106.26666666666667,25.05036734171381,60,0.0,0.0,0.0,0.0,2.7666666666666666,2.3960890922194666,0.0,10.0,4.183333333333334,3.0392442563435913,0.0,12.0,0.0,0.0,0.0,0.0,1.1333333333333333,1.4434735256349662,0.0,6.0,0.0,0.0,0.0,0.0,2.35,1.773868701311212,0.0,7.0,0.55,0.9641893055563066,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.216666666666667,2.5183507292432927,0.0,11.0,0.0,0.0,0.0,0.0,1.45,1.5005648653937753,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFS-LPA,44.0,,1,0.0,,0.0,0.0,1.0,,1.0,1.0,6.0,,6.0,6.0,0.0,,0.0,0.0,2.0,,2.0,2.0,0.0,,0.0,0.0,2.0,,2.0,2.0,1.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9.0,,9.0,9.0,0.0,,0.0,0.0,7.0,,7.0,7.0,0.0,,0.0,0.0,0.0,,0.0,0.0
TFS-MAD,115.25,41.48393263260689,4,0.0,0.0,0.0,0.0,3.0,2.5819888974716108,0.0,6.0,4.5,3.109126351029605,1.0,8.0,0.0,0.0,0.0,0.0,3.25,3.947573094109004,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0,3.0,1.25,0.9574271077563381,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.7320508075688772,0.0,4.0,0.0,0.0,0.0,0.0,1.75,2.8722813232690143,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLS-BER,152.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
TLS-LIS,78.71204188481676,17.456888597140477,191,0.0,0.0,0.0,0.0,0.8010471204188482,1.3963105343347861,0.0,12.0,1.2408376963350785,1.6997236090620993,0.0,8.0,0.0,0.0,0.0,0.0,0.612565445026178,1.0890117270934403,0.0,8.0,0.0,0.0,0.0,0.0,1.3089005235602094,1.5774310713274284,0.0,10.0,0.2774869109947644,0.7119032818596309,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5759162303664922,2.5075141964856926,0.0,15.0,0.0,0.0,0.0,0.0,0.9057591623036649,1.4369259309949178,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLS-LYS,134.5,54.44722215136416,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLS-MRS,134.5,9.192388155425117,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLV-MAD,286.63157894736844,39.75190417801737,95,0.06315789473684211,0.2847367696584351,0.0,2.0,5.042105263157895,3.066343686839925,0.0,14.0,12.968421052631578,4.845380848345103,0.0,27.0,0.23157894736842105,0.5545293495858192,0.0,2.0,4.08421052631579,2.4825482699544787,0.0,16.0,0.07368421052631578,0.3004289579760804,0.0,2.0,6.673684210526316,2.885923670357728,0.0,18.0,3.0210526315789474,2.287705100064259,0.0,15.0,0.16842105263157894,0.4531833403575241,0.0,2.0,6.947368421052632,10.660494201402724,0.0,74.0,7.91578947368421,3.9724132701985733,0.0,20.0,0.23157894736842105,0.6093706481166568,0.0,4.0,4.515789473684211,2.78622431125959,0.0,17.0,0.2736842105263158,0.6431654640213065,0.0,3.0,0.05263157894736842,0.22448148540588733,0.0,1.0
TUN-MAD,148.0,33.77869150810907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UIO-GYE,238.24615384615385,26.75877821460579,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UIO-MAD,282.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,6.0,,6.0,6.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,4.0,,4.0,4.0,6.0,,6.0,6.0,0.0,,0.0,0.0,2.0,,2.0,2.0,0.0,,0.0,0.0,0.0,,0.0,0.0
VCE-LIS,111.15760869565217,30.881797329046005,184,0.0,0.0,0.0,0.0,3.733695652173913,3.8139455689667487,0.0,22.0,4.940217391304348,3.1798051211073424,0.0,14.0,0.0,0.0,0.0,0.0,2.625,2.359870562348336,0.0,16.0,0.0,0.0,0.0,0.0,1.733695652173913,1.4967197045804381,0.0,7.0,0.6739130434782609,1.169827371807028,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309782608695652,3.7411771556369557,0.0,22.0,0.0,0.0,0.0,0.0,1.4076086956521738,1.568873021129086,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCE-MAD,142.15,20.70560734999622,240,0.0,0.0,0.0,0.0,1.925,2.6690932125734856,0.0,20.0,4.054166666666666,2.592470456599323,0.0,13.0,0.0,0.0,0.0,0.0,0.9916666666666667,1.9768358697140245,0.0,16.0,0.0,0.0,0.0,0.0,1.2875,1.3462523528259998,0.0,8.0,0.5416666666666666,0.9541438654831104,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0791666666666666,2.4897243494256016,0.0,12.0,0.0,0.0,0.0,0.0,0.9083333333333333,1.254253571776936,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VGO-MAD,130.33760683760684,28.347894495216075,468,0.0,0.0,0.0,0.0,0.38675213675213677,0.7947874390904122,0.0,7.0,0.9743589743589743,1.3199931117952681,0.0,8.0,0.0,0.0,0.0,0.0,0.17307692307692307,0.6394938597357778,0.0,6.0,0.0,0.0,0.0,0.0,0.3696581196581197,0.7757694878539038,0.0,7.0,0.0641025641025641,0.34028871441511777,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5256410256410257,1.0878857042681371,0.0,7.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.5208548147988649,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIE-LIS,140.28070175438597,30.729913584058675,114,0.0,0.0,0.0,0.0,6.2894736842105265,5.513818014866946,0.0,28.0,7.5964912280701755,6.530689020615905,0.0,57.0,0.0,0.0,0.0,0.0,3.56140350877193,3.552476607682191,0.0,30.0,0.0,0.0,0.0,0.0,3.0789473684210527,2.661241764988419,0.0,18.0,1.719298245614035,2.618885704844932,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.824561403508772,6.094020882298922,0.0,57.0,0.0,0.0,0.0,0.0,2.3421052631578947,2.1111962274846707,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VLC-LIS,80.54950495049505,18.375303151862855,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VLC-MAD,113.42386831275721,39.79925564961711,243,0.0,0.0,0.0,0.0,0.21810699588477367,0.6213831852285191,0.0,3.0,0.37037037037037035,0.8397822097303649,0.0,5.0,0.0,0.0,0.0,0.0,0.102880658436214,0.49970232270680226,0.0,4.0,0.0,0.0,0.0,0.0,0.08641975308641975,0.33516484895024373,0.0,2.0,0.04526748971193416,0.20831930368024273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16872427983539096,0.5225584886665559,0.0,3.0,0.0,0.0,0.0,0.0,0.09465020576131687,0.4107192102889403,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VLC-PMI,154.075,23.454099212599843,240,0.0,0.0,0.0,0.0,0.13333333333333333,0.6524281436037599,0.0,8.0,0.475,1.6666178514469068,0.0,17.0,0.0,0.0,0.0,0.0,0.0125,0.14409579565816572,0.0,2.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.43263004832867985,0.0,3.0,0.0375,0.19038059216862674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.8497169107719836,0.0,10.0,0.0,0.0,0.0,0.0,0.125,0.7382269837237786,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VVI-LIS,297.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,4.0,,4.0,4.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,1.0,2.0,,2.0,2.0,3.0,,3.0,3.0,6.0,,6.0,6.0,4.0,,4.0,4.0,0.0,,0.0,0.0,10.0,,10.0,10.0,3.0,,3.0,3.0,0.0,,0.0,0.0
VVI-MAD,297.96,35.996575800869664,50,0.36,0.6311634866964149,0.0,2.0,2.64,2.353980562748112,0.0,8.0,7.1,3.3700360320244136,0.0,13.0,0.32,0.5510657577710261,0.0,2.0,1.98,1.4212670403551895,0.0,5.0,0.46,0.7059513771774764,0.0,3.0,2.78,2.644130967147537,0.0,11.0,1.8,1.749635530559413,0.0,6.0,1.2,1.160576914947994,0.0,4.0,4.46,2.4428989135944232,0.0,13.0,7.36,4.054526319247341,0.0,16.0,0.62,0.9452350965527583,0.0,4.0,4.0,2.9760952365713798,0.0,11.0,0.64,0.8980704940286691,0.0,4.0,0.06,0.2398979374820952,0.0,1.0
VXE-LIS,145.28333333333333,19.29173782890965,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAW-LIS,163.53333333333333,31.78414779858115,105,0.0,0.0,0.0,0.0,8.676190476190476,8.93620040373299,0.0,70.0,7.20952380952381,5.345190573876883,0.0,34.0,0.0,0.0,0.0,0.0,3.3523809523809525,2.8722175578520677,0.0,16.0,0.0,0.0,0.0,0.0,4.876190476190477,4.28255683444984,0.0,35.0,1.4857142857142858,1.599965658972126,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.685714285714286,4.909398924735878,0.0,25.0,0.0,0.0,0.0,0.0,3.085714285714286,3.3082481005065967,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAW-WAW,-3.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
ZRH-LIS,123.22478386167147,31.042785449981956,347,0.0,0.0,0.0,0.0,5.285302593659942,6.843577437865145,0.0,55.0,7.0922190201729105,6.943423093292641,0.0,70.0,0.0,0.0,0.0,0.0,2.5677233429394812,3.426840040492705,0.0,36.0,0.0,0.0,0.0,0.0,3.2046109510086453,2.6372567539687357,0.0,24.0,1.057636887608069,1.8520783999496966,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.974063400576369,7.16824374670349,0.0,68.0,0.0,0.0,0.0,0.0,2.270893371757925,2.552645699393522,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZRH-MAD,174.62396694214877,31.64735546375914,242,0.0,0.0,0.0,0.0,3.84297520661157,3.536433406116573,0.0,27.0,6.25206611570248,3.7436662788273254,0.0,23.0,0.0,0.0,0.0,0.0,1.512396694214876,1.6529400562429943,0.0,8.0,0.0,0.0,0.0,0.0,1.8925619834710743,1.6812446135226584,0.0,8.0,0.9132231404958677,1.2071324787988305,0.0,6.0,0.0,0.0,0.0,0.0,0.03305785123966942,0.28616463060530656,0.0,4.0,4.243801652892562,3.17969158873928,0.0,21.0,0.0,0.0,0.0,0.0,1.165289256198347,1.5153275391275807,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZRH-OPO,95.1625,29.922872903262654,80,0.0,0.0,0.0,0.0,3.9875,2.7764550296458195,0.0,12.0,5.725,3.6698394404915513,0.0,13.0,0.0,0.0,0.0,0.0,2.1,1.489201638122703,0.0,6.0,0.0,0.0,0.0,0.0,2.6,1.7831844647828887,0.0,8.0,0.475,0.8997186620750266,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,3.2959507185697583,0.0,16.0,0.0,0.0,0.0,0.0,2.4375,1.9926685243916673,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZRH-ZRH,-3.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
nan-nan,101.62637362637362,29.104657264449514,91,0.0,0.0,0.0,0.0,3.32967032967033,4.036100827545057,0.0,27.0,5.318681318681318,5.118331153541533,0.0,38.0,0.0,0.0,0.0,0.0,2.6043956043956045,2.3799118605487193,0.0,12.0,0.0,0.0,0.0,0.0,3.208791208791209,2.253473780221123,0.0,10.0,0.8791208791208791,1.5551717649697792,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043956043956044,4.584786649372969,0.0,28.0,0.0,0.0,0.0,0.0,2.131868131868132,2.4594886153597555,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
